上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2024-02-26,000595,宝塔实业,10.02%,1621.64万,1680.52万,-58.88万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-26,600692,亚通股份,5.76%,2005.84万,0,2005.84万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-26,300161,华中数控,20.01%,2027.8万,66.07万,1961.72万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-26,002611,东方精工,10.08%,1999.62万,20.33万,1979.29万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-26,000908,景峰医药,9.91%,771.93万,2020,771.73万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-26,301368,丰立智能,20.00%,1382.98万,2.83万,1380.14万,中信证券（山东）有限责任公司淄博分公司,成都系
2024-02-26,600692,亚通股份,5.76%,2005.84万,0,2005.84万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-26,300161,华中数控,20.01%,2027.8万,66.07万,1961.72万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-26,002611,东方精工,10.08%,1999.62万,20.33万,1979.29万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-26,000908,景峰医药,9.91%,771.93万,2020,771.73万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-26,002975,博杰股份,10.00%,997.45万,0,997.45万,国融证券股份有限公司青岛分公司,成都系
2024-02-26,603135,中重科技,-1.17%,1905.19万,0,1905.19万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-26,002229,鸿博股份,10.01%,2387.16万,1.97万,2385.18万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-26,000815,美利云,10.03%,800.51万,969.36万,-168.84万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-26,603375,盛景微,0.31%,379.87万,0,379.87万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-26,600246,万通发展,5.25%,0,1040.83万,-1040.83万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-26,301262,海看股份,10.01%,214.45万,515.34万,-300.88万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-26,301318,维海德,19.99%,5950,946.22万,-945.62万,中泰证券股份有限公司上海建国中路证券营业部,敢死队
2024-02-26,600571,信雅达,10.04%,1903.19万,0,1903.19万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-26,600565,迪马股份,10.24%,0,262.81万,-262.81万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-26,000908,景峰医药,9.91%,700.38万,752.87万,-52.49万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-23,603825,华扬联众,10.02%,1052.05万,0,1052.05万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-23,300895,铜牛信息,20.01%,1861.7万,1.57万,1860.12万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-23,603960,克来机电,9.99%,0,1406.35万,-1406.35万,中国银河证券股份有限公司宜昌新世纪证券营业部,瑞鹤仙
2024-02-23,002141,贤丰控股,10.22%,515.18万,535.91万,-20.72万,中信建投证券股份有限公司杭州庆春路证券营业部,杭州帮
2024-02-23,300895,铜牛信息,20.01%,721.38万,837.81万,-116.43万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-23,300895,铜牛信息,20.01%,721.38万,837.81万,-116.43万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-23,300210,森远股份,17.09%,2435.21万,2589.23万,-154.02万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-23,600083,博信股份,10.02%,0,356.04万,-356.04万,平安证券股份有限公司深圳分公司,红岭路
2024-02-23,600225,卓朗科技,10.03%,0,425.57万,-425.57万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-23,301568,思泰克,7.57%,192.86万,540.8万,-347.94万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-23,300903,科翔股份,20.06%,0,227.91万,-227.91万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-23,600565,迪马股份,10.43%,246.94万,0,246.94万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-22,300249,依米康,19.97%,26.15万,279.34万,-253.19万,湘财证券股份有限公司上海陆家嘴证券营业部,赵老哥
2024-02-22,002789,建艺集团,10.05%,358.23万,0,358.23万,东莞证券股份有限公司厦门分公司,首板挖掘
2024-02-22,002217,合力泰,10.27%,81.47万,1353.67万,-1272.19万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-22,000416,*ST民控,2.14%,236.41万,217.44万,18.97万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-22,000005,ST星源,5.56%,162.55万,99.03万,63.52万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-22,301577,美信科技,1.27%,22.81万,328.24万,-305.42万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-22,601996,丰林集团,10.19%,817.69万,0,817.69万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-22,002217,合力泰,10.27%,1868.75万,1.97万,1866.78万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-22,603082,北自科技,-1.67%,0,770.64万,-770.64万,东莞证券股份有限公司南京分公司,玉兰路
2024-02-22,601996,丰林集团,10.19%,817.69万,0,817.69万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-22,002217,合力泰,10.27%,1868.75万,1.97万,1866.78万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-22,002657,中科金财,10.00%,1026.59万,0,1026.59万,国融证券股份有限公司青岛分公司,成都系
2024-02-22,300210,森远股份,20.00%,2216.8万,0,2216.8万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-22,603528,多伦科技,10.09%,413.8万,0,413.8万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-22,603375,盛景微,1.03%,317.13万,0,317.13万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-22,603082,北自科技,-1.67%,0,751.58万,-751.58万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-22,301502,华阳智能,1.82%,287.96万,97.16万,190.8万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-21,600112,ST天成,4.79%,0,154.77万,-154.77万,申万宏源证券有限公司上海闵行区东川路证券营业部,上海超短帮
2024-02-21,301306,西测测试,20.01%,358.69万,0,358.69万,东莞证券股份有限公司厦门分公司,首板挖掘
2024-02-21,603555,ST贵人,4.88%,106.8万,0,106.8万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-21,600898,ST美讯,5.00%,104.14万,0,104.14万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-21,600306,*ST商城,-4.38%,371.37万,0,371.37万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-21,000001,平安银行,9.98%,1.58亿,13.37万,1.58亿,中信建投证券股份有限公司杭州庆春路证券营业部,杭州帮
2024-02-21,301577,美信科技,3.44%,334.77万,30.81万,303.95万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-21,301508,中机认检,8.03%,1325.35万,809.37万,515.97万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-21,300338,开元教育,12.84%,396.3万,1.87万,394.43万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-21,001387,雪祺电气,1.88%,424.8万,232.43万,192.37万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-21,001314,亿道信息,0.54%,470.7万,79.07万,391.62万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-21,000752,*ST西发,5.05%,4456,26.96万,-26.51万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-21,300067,安诺其,19.94%,1505.78万,1805.08万,-299.3万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-21,603082,北自科技,7.56%,858.52万,0,858.52万,东莞证券股份有限公司南京分公司,玉兰路
2024-02-21,600766,*ST园城,5.03%,0,249.17万,-249.17万,东莞证券股份有限公司南京分公司,玉兰路
2024-02-21,300067,安诺其,19.94%,1505.78万,1805.08万,-299.3万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-21,000001,平安银行,9.98%,1.31亿,5356,1.31亿,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-21,603655,朗博科技,10.02%,227.63万,0,227.63万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-21,301516,中远通,3.76%,189.76万,446.35万,-256.58万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-21,002962,五方光电,10.00%,68.45万,394.16万,-325.71万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-21,600172,黄河旋风,10.18%,588.97万,0,588.97万,华鑫证券有限责任公司深圳分公司,湖州劳动路
2024-02-21,688039,当虹科技,18.65%,1184.58万,0,1184.58万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-21,600375,汉马科技,10.14%,364.53万,0,364.53万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-20,605398,新炬网络,10.00%,1829.66万,0,1829.66万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-20,002899,英派斯,4.65%,3.32万,617.27万,-613.95万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-20,002325,洪涛股份,2.03%,288.06万,1162.81万,-874.74万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-20,603629,利通电子,4.18%,953.35万,0,953.35万,东方证券股份有限公司无锡新生路证券营业部,上海超短帮
2024-02-20,603960,克来机电,10.02%,0,1751.41万,-1751.41万,华鑫证券有限责任公司江苏分公司,首板挖掘
2024-02-20,000628,高新发展,10.00%,2787.73万,0,2787.73万,华鑫证券有限责任公司江苏分公司,首板挖掘
2024-02-20,002467,二六三,10.03%,0,211.94万,-211.94万,华福证券有限责任公司厦门仙岳路证券营业部,山东帮
2024-02-20,603992,松霖科技,10.03%,621.25万,0,621.25万,中国银河证券股份有限公司宜昌新世纪证券营业部,瑞鹤仙
2024-02-20,603363,傲农生物,10.14%,0,215.65万,-215.65万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-20,002325,洪涛股份,2.03%,720.42万,75.37万,645.04万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-20,300223,北京君正,19.99%,1843.28万,6.33万,1836.94万,中信建投证券股份有限公司杭州庆春路证券营业部,杭州帮
2024-02-20,603626,科森科技,6.45%,0,381.06万,-381.06万,中国银河证券股份有限公司杭州凤起路证券营业部,杭州帮
2024-02-20,601599,浙文影业,9.94%,0,521.94万,-521.94万,中国银河证券股份有限公司杭州凤起路证券营业部,杭州帮
2024-02-20,001387,雪祺电气,2.61%,225.97万,9.95万,216.02万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-20,601968,宝钢包装,10.11%,517.15万,0,517.15万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-20,300067,安诺其,19.93%,1500.82万,11.94万,1488.87万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-20,603958,哈森股份,-2.16%,850.56万,0,850.56万,东莞证券股份有限公司南京分公司,玉兰路
2024-02-20,601968,宝钢包装,10.11%,517.15万,0,517.15万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-20,300067,安诺其,19.93%,1500.82万,11.94万,1488.87万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-20,603189,网达软件,9.99%,751.99万,0,751.99万,国融证券股份有限公司青岛分公司,成都系
2024-02-20,002921,联诚精密,10.00%,484.73万,0,484.73万,国融证券股份有限公司青岛分公司,成都系
2024-02-20,002362,汉王科技,10.01%,997.55万,0,997.55万,国融证券股份有限公司青岛分公司,成都系
2024-02-20,603888,新华网,10.00%,2114.4万,0,2114.4万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-20,300364,中文在线,20.01%,8503.37万,9546.48万,-1043.1万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-20,603375,盛景微,3.81%,0,317.36万,-317.36万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,603082,北自科技,9.99%,1113.54万,0,1113.54万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,603041,美思德,2.55%,0,254.49万,-254.49万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,600640,国脉文化,10.05%,0,614.11万,-614.11万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,600234,科新发展,10.00%,0,305.87万,-305.87万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,600189,泉阳泉,9.95%,0,555.24万,-555.24万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,600084,中信尼雅,3.78%,242.34万,0,242.34万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-20,688323,瑞华泰,8.35%,613.45万,0,613.45万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-19,002325,洪涛股份,-7.50%,1103.07万,193.43万,909.63万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-19,002336,人人乐,9.38%,206.32万,7850,205.54万,中国银河证券股份有限公司北京阜成路证券营业部,赵老哥
2024-02-19,002621,美吉姆,6.90%,19.54万,230.21万,-210.66万,湘财证券股份有限公司上海陆家嘴证券营业部,赵老哥
2024-02-19,600378,昊华科技,-5.66%,0,1109.66万,-1109.66万,申万宏源证券有限公司上海闵行区东川路证券营业部,上海超短帮
2024-02-19,603133,*ST碳元,-3.65%,0,953.15万,-953.15万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-19,301577,美信科技,19.99%,31.51万,290.52万,-259万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-19,301567,贝隆精密,9.52%,38.25万,307.63万,-269.38万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-19,002217,合力泰,4.96%,997.27万,9.74万,987.53万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-19,002261,拓维信息,10.02%,1300.16万,2716.44万,-1416.28万,中国银河证券股份有限公司杭州凤起路证券营业部,杭州帮
2024-02-19,000988,华工科技,9.99%,3686.75万,1193.34万,2493.41万,中国银河证券股份有限公司杭州凤起路证券营业部,杭州帮
2024-02-19,300502,新易盛,20.00%,3851.66万,5131.64万,-1279.97万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-19,000056,皇庭国际,10.00%,6.91万,268.34万,-261.42万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-19,603958,哈森股份,10.03%,2204.72万,0,2204.72万,东莞证券股份有限公司南京分公司,玉兰路
2024-02-19,300502,新易盛,20.00%,3851.66万,5131.64万,-1279.97万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-19,000056,皇庭国际,10.00%,6.91万,268.34万,-261.42万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-19,300364,中文在线,20.02%,7148.03万,440.29万,6707.74万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2024-02-19,603939,益丰药房,-5.54%,0,1343.64万,-1343.64万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-19,603826,坤彩科技,-5.83%,0,371.65万,-371.65万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-19,603711,香飘飘,6.15%,655.76万,0,655.76万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-19,603375,盛景微,5.00%,423.43万,0,423.43万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-19,603082,北自科技,10.01%,801.69万,0,801.69万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-19,301313,凡拓数创,19.98%,1092.7万,2.4万,1090.29万,广发证券股份有限公司上海东方路证券营业部,敢死队
2024-02-08,001373,翔腾新材,10.02%,367.63万,308.09万,59.53万,中国银河证券股份有限公司绍兴证券营业部,赵老哥
2024-02-08,603186,华正新材,10.03%,0,536.63万,-536.63万,湘财证券股份有限公司上海陆家嘴证券营业部,赵老哥
2024-02-08,002621,美吉姆,5.84%,211.88万,25.01万,186.87万,湘财证券股份有限公司上海陆家嘴证券营业部,赵老哥
2024-02-08,600557,康缘药业,6.18%,1686.03万,0,1686.03万,申万宏源证券有限公司上海闵行区东川路证券营业部,上海超短帮
2024-02-08,603004,鼎龙科技,7.34%,714.45万,0,714.45万,中国银河证券股份有限公司大连黄河路证券营业部,陈小群
2024-02-08,002931,锋龙股份,-5.62%,0,910.1万,-910.1万,华鑫证券有限责任公司江苏分公司,首板挖掘
2024-02-08,601218,吉鑫科技,10.17%,208.82万,0,208.82万,华福证券有限责任公司厦门仙岳路证券营业部,山东帮
2024-02-08,301577,美信科技,6.08%,268.96万,4.05万,264.9万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-08,002289,ST宇顺,1.23%,0,99.29万,-99.29万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-08,000909,ST数源,-2.87%,6.53万,316.46万,-309.93万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-08,301141,中科磁业,1.87%,13.68万,2009.76万,-1996.07万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-08,301141,中科磁业,1.87%,13.68万,2009.76万,-1996.07万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-08,603882,金域医学,-5.73%,0,1485.01万,-1485.01万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,603153,上海建科,3.09%,0,599.96万,-599.96万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,603033,三维股份,10.03%,812.97万,0,812.97万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,600877,电科芯片,6.24%,1716.93万,0,1716.93万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,600392,盛和资源,7.04%,2724.07万,0,2724.07万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,600378,昊华科技,9.34%,1982.93万,0,1982.93万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,600172,黄河旋风,10.20%,0,112.44万,-112.44万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-08,600734,ST实达,-5.09%,291.37万,0,291.37万,华泰证券股份有限公司北京西三环国际财经中心证券营业部,成泉系
2024-02-08,002408,齐翔腾达,9.92%,0,681.96万,-681.96万,华泰证券股份有限公司北京西三环国际财经中心证券营业部,成泉系
2024-02-08,002047,宝鹰股份,-5.79%,235.87万,8.68万,227.19万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-08,603186,华正新材,10.03%,582.06万,0,582.06万,华鑫证券有限责任公司湖州劳动路浙北金融中心证券营业部,湖州劳动路
2024-02-07,300984,金沃股份,-12.96%,581.26万,10.32万,570.94万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-07,002899,英派斯,-9.56%,1513.38万,1.09万,1512.29万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2024-02-07,002828,贝肯能源,-5.13%,445.34万,467.88万,-22.54万,中国银河证券股份有限公司绍兴证券营业部,赵老哥
2024-02-07,001209,洪兴股份,-9.20%,388.55万,266.71万,121.84万,中国银河证券股份有限公司绍兴证券营业部,赵老哥
2024-02-07,301010,晶雪节能,-13.26%,12.4万,612.09万,-599.69万,湘财证券股份有限公司上海陆家嘴证券营业部,赵老哥
2024-02-07,300069,金利华电,-12.35%,190.67万,11.15万,179.52万,湘财证券股份有限公司上海陆家嘴证券营业部,赵老哥
2024-02-07,002825,纳尔股份,-9.91%,813.79万,7.27万,806.51万,东方证券股份有限公司上海浦东新区银城中路证券营业部,上海超短帮
2024-02-07,002439,启明星辰,9.99%,2313.3万,4206,2312.87万,申万宏源证券有限公司上海闵行区东川路证券营业部,上海超短帮
2024-02-07,002636,金安国纪,-7.75%,343.43万,156.09万,187.34万,东莞证券股份有限公司厦门分公司,首板挖掘
2024-02-07,002086,*ST东洋,0.00%,169.13万,5475,168.58万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-07,001379,腾达科技,-10.02%,278.02万,19.42万,258.59万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-07,000889,ST中嘉,-5.19%,156.5万,348.68万,-192.18万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-07,688143,长盈通,-6.19%,1003.21万,0,1003.21万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-07,301577,美信科技,-14.62%,109.19万,282.78万,-173.59万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-07,301141,中科磁业,20.00%,1998.7万,12.1万,1986.59万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-07,002433,*ST太安,-4.97%,0,51.22万,-51.22万,中国银河证券股份有限公司成都科华北路证券营业部,成都系
2024-02-07,301141,中科磁业,20.00%,1998.7万,12.1万,1986.59万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
2024-02-07,002593,日上集团,-8.07%,294.82万,0,294.82万,华泰证券股份有限公司深圳彩田路证券营业部,红岭路
2024-02-07,688718,唯赛勃,-8.58%,0,246.33万,-246.33万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688683,莱尔科技,-16.04%,0,216.88万,-216.88万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688681,科汇股份,-6.84%,0,312.74万,-312.74万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688662,富信科技,-7.25%,527.99万,0,527.99万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688651,盛邦安全,-7.98%,0,641.03万,-641.03万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688616,西力科技,-8.13%,0,370.4万,-370.4万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688585,上纬新材,-8.16%,0,320.39万,-320.39万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688565,力源科技,-13.12%,0,389.09万,-389.09万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688395,正弦电气,-6.73%,139.08万,0,139.08万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688365,光云科技,-8.70%,256.72万,0,256.72万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688316,青云科技,-5.46%,347.04万,0,347.04万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688309,恒誉环保,-10.26%,83.91万,0,83.91万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688288,鸿泉物联,-10.40%,319.98万,0,319.98万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688280,精进电动,-9.54%,457.29万,0,457.29万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688233,神工股份,-5.28%,0,717.74万,-717.74万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688201,信安世纪,-6.69%,387.64万,0,387.64万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688191,智洋创新,-7.36%,0,474.58万,-474.58万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688178,万德斯,-11.74%,304.1万,0,304.1万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688176,亚虹医药,-4.26%,659.79万,0,659.79万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688143,长盈通,-6.19%,1129.83万,0,1129.83万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688113,联测科技,-6.52%,0,225.5万,-225.5万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688109,品茗科技,-10.76%,0,383.84万,-383.84万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,688078,龙软科技,-4.64%,535.12万,0,535.12万,中国国际金融股份有限公司北京建国门外大街证券营业部,成泉系
2024-02-07,002962,五方光电,-10.04%,793.73万,210.25万,583.47万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-07,002767,先锋电子,-6.19%,269.7万,230.01万,39.69万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-07,002490,山东墨龙,-9.35%,161.61万,215.34万,-53.73万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-07,000005,ST星源,-5.19%,2076,56.01万,-55.8万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2024-02-07,301057,汇隆新材,-11.49%,56.73万,369.18万,-312.45万,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,徐留胜
2024-02-06,001376,百通能源,-6.74%,348.54万,514.23万,-165.68万,中国银河证券股份有限公司大连黄河路证券营业部,陈小群
2024-02-06,002789,建艺集团,-7.35%,2.74万,415.13万,-412.38万,华鑫证券有限责任公司泉州宝洲路证券营业部,首板挖掘
2024-02-06,002052,ST同洲,-4.89%,0,602.76万,-602.76万,华鑫证券有限责任公司泉州宝洲路证券营业部,首板挖掘
2024-02-06,002883,中设股份,-9.96%,12.56万,877.1万,-864.53万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,002569,ST步森,-4.93%,71.34万,0,71.34万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,002564,*ST天沃,-5.09%,6.17万,703.29万,-697.12万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,002502,ST鼎龙,-4.89%,4060,820.8万,-820.4万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,002251,*ST步高,-4.96%,4.79万,652.62万,-647.83万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,002021,*ST中捷,-5.23%,169.1万,982.56万,-813.46万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,000637,ST实华,-5.00%,230.09万,562.91万,-332.81万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2024-02-06,300795,米奥会展,13.81%,0,237.26万,-237.26万,中信建投证券股份有限公司杭州庆春路证券营业部,杭州帮
2024-02-06,301577,美信科技,5.03%,326.49万,32.65万,293.83万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2024-02-06,002621,美吉姆,-10.06%,15.2万,3.58万,11.61万,国泰君安证券股份有限公司成都北一环路证券营业部,葵花宝典
2024-02-06,300799,*ST左江,-19.98%,0,22.94万,-22.94万,东莞证券股份有限公司南京分公司,玉兰路
2024-02-06,000151,中成股份,-6.62%,1394.6万,92.36万,1302.24万,中信证券（山东）有限责任公司淄博分公司,成都系
2024-02-06,002621,美吉姆,-10.06%,15.2万,3.58万,11.61万,国泰君安证券股份有限公司成都北一环路证券营业部,成都系
